trial,agent,wealth,return_pct
28,mean_rev,9951.712162455307,-0.4828783754469259
28,loyalty,9404.569130089973,-5.954308699100275
28,value,10384.744588880929,3.8474458888092884
28,momentum,8132.596166781669,-18.674038332183308
28,adaptive,7223.958225257859,-27.760417747421407
28,hybrid,16330.040225455496,63.30040225455495
28,q_learning,3058.7874865417375,-69.41212513458262
29,random,6965.025250766253,-30.349747492337475
29,career,11197.331063666985,11.973310636669849
29,trend,5141.558306144049,-48.58441693855951
29,genre,10000.0,0.0
29,mean_rev,11006.464457894474,10.064644578944735
29,loyalty,9681.668270938868,-3.1833172906113214
29,value,10275.672639767734,2.756726397677339
29,momentum,9169.185725889645,-8.308142741103547
29,adaptive,8863.264769889816,-11.367352301101837
29,hybrid,18200.770532556264,82.00770532556264
29,q_learning,3107.8397708147627,-68.92160229185238
